Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_22_414.jpg;13.49097;0;0;4.613384;125.2915;107.3846;359.9919;74.37354;1.166109
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_22_481.jpg;10.46809;0;0;4.588356;125.3618;107.6498;-0.001113468;76.03717;1.168233
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_22_548.jpg;7.424493;0.1004887;0;4.560742;125.4253;107.9153;359.9836;77.46387;1.181047
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_22_616.jpg;4.372069;0.3039836;0;4.551477;125.503;108.2705;359.9841;78.76456;1.103322
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_22_683.jpg;1.376566;0.5036839;0;4.549334;125.5566;108.5386;0.008389847;79.30671;1.069784
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_22_750.jpg;1.509769;0.7064804;0;4.564201;125.6084;108.8073;0.001448074;79.55127;1.035277
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_22_818.jpg;4.539931;0.9084911;0;4.585267;125.673;109.1691;0.03208173;80.06801;1.037527
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_22_885.jpg;7.563054;1;0;4.613825;125.7175;109.4433;0.06467398;80.82101;1.064667
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_22_950.jpg;10.55494;1;0;4.656459;125.7575;109.7196;0.07233952;81.93217;1.092667
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_23_021.jpg;13.6626;0.8932176;0;4.686885;125.8006;110.0903;359.9929;84.04256;1.155469
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_23_087.jpg;15;0.6924113;0;4.714756;125.8239;110.372;0.01721842;85.91695;1.213657
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_23_155.jpg;11.96095;0.4898081;0;4.724511;125.8461;110.7483;0.001358694;88.38939;1.121448
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_23_222.jpg;8.927669;0.2875892;0;4.731134;125.851;111.0314;-0.003969015;89.97208;1.143499
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_23_289.jpg;5.857306;0.08289835;0;4.725;125.8498;111.3146;0.004162188;91.20569;1.161775
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_23_356.jpg;2.940246;0;0;4.709143;125.8421;111.69;359.9654;92.28265;1.125551
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_23_425.jpg;0;0;0;4.694352;125.8332;111.9704;359.9284;92.63745;1.040291
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_23_491.jpg;0;0;0;4.671435;125.8222;112.2501;359.905;92.74033;0.9520736
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_23_560.jpg;-3.051223;0;0;4.655229;125.8073;112.621;359.8447;92.56003;0.8090516
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_23_626.jpg;-6.092765;0;0;4.633701;125.7986;112.8977;359.7704;92.0798;0.6363308
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_23_693.jpg;-6.087223;0;0;4.616363;125.7932;113.2647;359.6411;90.97025;0.2743652
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_23_761.jpg;-3.067536;0;0;4.600164;125.7918;113.5385;359.5357;90.27139;359.9655
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_23_828.jpg;-0.01341261;0.1007917;0;4.578484;125.7907;113.812;359.4681;89.88972;359.7119
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_23_896.jpg;0;0.3038555;0;4.568032;125.7896;114.1772;359.4602;89.74147;359.4621
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_23_963.jpg;0;0.5033624;0;4.566464;125.789;114.4526;359.5356;89.73697;359.3436
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_24_030.jpg;3.058225;0.707244;0;4.578644;125.7877;114.7301;359.6918;89.88319;359.3038
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_24_097.jpg;6.088922;0.9092906;0;4.599031;125.782;115.1033;359.9713;90.59525;359.3805
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_24_165.jpg;9.096581;1;0;4.627369;125.7723;115.386;0.2212199;91.59766;359.5619
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_24_233.jpg;6.070208;1;0;4.670299;125.7524;115.7664;0.6060297;93.06726;359.9295
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_24_301.jpg;3.038124;0.7978611;0;4.702778;125.7345;116.0533;0.8841132;93.86786;0.2164677
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_24_367.jpg;0;0.594057;0;4.733531;125.7166;116.3399;1.068712;94.31497;0.4208932
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_24_435.jpg;0;0.3930574;0;4.746034;125.695;116.7177;0.9852778;94.62479;0.411068
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_24_502.jpg;3.056913;0.1892632;0;4.756446;125.6744;116.999;0.7962883;94.91788;0.4140114
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_24_569.jpg;6.049239;0;0;4.745631;125.6491;117.2786;0.5725723;95.41037;0.5028726
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_24_637.jpg;9.110143;0;0;4.729213;125.6077;117.6479;0.2138775;96.5849;0.7452448
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_24_704.jpg;12.11638;0;0;4.711112;125.5697;117.9223;359.9337;97.87097;1.020025
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_24_771.jpg;15;0;0;4.683368;125.5262;118.1966;359.7728;99.43201;1.286611
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_24_839.jpg;15;0;0;4.664607;125.4616;118.5641;359.8416;101.8124;1.350375
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_24_908.jpg;15;0;0;4.64561;125.4043;118.8384;0.02070074;103.7946;1.236597
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_24_973.jpg;11.98303;0;0;4.60101;125.3135;119.1923;359.9452;106.225;1.121415
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_25_041.jpg;8.928665;0;0;4.575127;125.2338;119.4541;359.9482;107.7121;1.139676
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_25_108.jpg;5.92217;0;0;4.549844;125.1487;119.714;359.9937;108.9099;1.168961
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_25_175.jpg;2.870466;0;0;4.534556;125.0313;120.0561;359.9644;109.9416;1.099988
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_25_241.jpg;0;0;0;4.517941;124.9405;120.3108;359.9469;110.2753;1.024418
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_25_310.jpg;2.924782;0;0;4.496953;124.8475;120.5635;359.9217;110.5056;0.9774305
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_25_378.jpg;6.062023;0;0;4.48097;124.7187;120.8971;359.9;111.2172;0.9767528
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_25_446.jpg;9.076666;0;0;4.464042;124.6175;121.1446;359.9077;112.1557;1.030934
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_25_512.jpg;12.09977;0;0;4.439291;124.5113;121.3892;359.947;113.4487;1.128917
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_25_579.jpg;9.06852;0;0;4.421261;124.364;121.7105;359.9887;115.3174;1.192653
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_25_647.jpg;6.007412;0;0;4.39933;124.2506;121.9482;359.9832;116.495;1.107772
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_25_715.jpg;9.016015;0;0;4.380147;124.0893;122.2587;-0.003999796;117.9889;1.139977
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_25_782.jpg;12.03563;0;0;4.362842;123.9625;122.4865;359.9854;119.4099;1.201687
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_25_849.jpg;12.0411;0;0;4.339941;123.8316;122.7112;0.009160431;121.0266;1.151402
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_25_916.jpg;9.026601;0;0;4.316954;123.648;123.0023;-0.005024458;123.0602;1.141065
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_25_984.jpg;6.007616;0;0;4.299565;123.5054;123.2162;359.988;124.256;1.147087
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_26_051.jpg;2.949798;0;0;4.279025;123.3608;123.4276;359.9702;125.0938;1.088107
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_26_119.jpg;0;0;0;4.263189;123.1653;123.7064;359.9542;125.5959;1.006162
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_26_186.jpg;0;0;0;4.248441;123.0181;123.9135;359.9276;125.694;0.9442141
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_26_254.jpg;0;0;0;4.229295;122.8221;124.1879;359.8767;125.7235;0.8417331
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_26_321.jpg;0;0;0;4.215077;122.6755;124.3925;359.8244;125.7258;0.7512326
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_26_388.jpg;-3.019354;0;0;4.196044;122.5302;124.5967;359.7552;125.5853;0.6312627
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_26_455.jpg;-6.064258;0;0;4.180857;122.3414;124.8705;359.6504;124.8514;0.3485795
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_26_523.jpg;-9.070366;0;0;4.164785;122.2051;125.0776;359.5563;123.8407;0.02823429
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_26_590.jpg;-6.03202;0;0;4.142572;122.0721;125.286;359.4839;122.7488;359.6746
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_26_657.jpg;-2.973444;0;0;4.1261;121.8968;125.5651;359.4784;121.7292;359.2829
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_26_725.jpg;0;0;0;4.11114;121.7648;125.7754;359.6018;121.4051;359.1422
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_26_792.jpg;0;0;0;4.087529;121.6323;125.9867;359.8377;121.3546;359.1357
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_26_859.jpg;0;0.09975958;0;4.0714;121.4591;126.2676;0.08874682;121.3588;359.1354
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_26_927.jpg;0;0.3028801;0;4.062706;121.3305;126.4769;0.199245;121.3698;359.1681
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_26_995.jpg;0;0.5052616;0;4.066417;121.1593;126.7561;0.3126726;121.383;359.2408
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_27_059.jpg;0;0.7109144;0;4.07841;121.0304;126.9663;0.3986335;121.3944;359.3161
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_27_129.jpg;0;0.9103215;0;4.109161;120.9005;127.178;0.5027252;121.4085;359.4071
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_27_196.jpg;0;1;0;4.142396;120.7251;127.4636;0.6880179;121.4333;359.5493
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_27_264.jpg;0;1;0;4.178386;120.5918;127.6803;0.8578289;121.4579;359.6684
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_27_332.jpg;0;1;0;4.226218;120.4571;127.899;1.04473;121.488;359.7955
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_27_399.jpg;0;1;0;4.262022;120.2752;128.1935;1.308191;121.5365;359.9743
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_27_466.jpg;-1.508956;1;0;4.297883;120.1393;128.4174;1.488421;121.4594;-0.0008899858
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_27_533.jpg;-4.511462;1;0;4.348897;119.961;128.7174;1.504905;120.9489;0.0007846217
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_27_601.jpg;-7.562888;1;0;4.388976;119.8299;128.9454;1.437063;120.1642;0.002271459
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_27_668.jpg;-4.538989;0.9010631;0;4.435712;119.7;129.1768;1.386869;119.3049;-0.0003239686
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_27_735.jpg;-1.504024;0.6987321;0;4.464424;119.5273;129.4888;1.329183;118.5845;359.9777
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_27_803.jpg;0;0.497655;0;4.484667;119.3977;129.7239;1.271375;118.4016;359.9507
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_27_870.jpg;-1.538756;0.2930356;0;4.496596;119.2688;129.9592;1.185266;118.3376;359.9151
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_27_937.jpg;-4.536439;0.09319003;0;4.494604;119.1008;130.2734;1.000723;117.9139;359.8101
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_28_005.jpg;-4.529253;0;0;4.483813;118.9788;130.509;0.8007143;117.3202;359.6831
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_28_069.jpg;-1.484348;0;0;4.464669;118.8589;130.7437;0.5580844;116.8317;359.5466
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_28_139.jpg;0;0;0;4.450469;118.7004;131.0551;0.1934427;116.5961;359.3895
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_28_206.jpg;0;0;0;4.431207;118.5822;131.2881;359.9257;116.5626;359.3022
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_28_275.jpg;0;0;0;4.415637;118.4246;131.5989;359.6651;116.5831;359.2797
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_28_340.jpg;-3.042706;0;0;4.399798;118.3074;131.8324;359.5294;116.45;359.2948
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_28_408.jpg;-6.067547;0;0;4.377694;118.1918;132.0673;359.4863;116.063;359.3452
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_28_477.jpg;-9.111991;0;0;4.358467;118.044;132.3834;359.5311;114.9427;359.3531
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_28_544.jpg;-6.103943;0;0;4.340182;117.9383;132.6221;359.6019;113.9403;359.3088
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_28_611.jpg;-3.032731;0;0;4.318893;117.8354;132.8613;359.6804;113.1579;359.251
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_28_679.jpg;-0.0348258;0;0;4.303963;117.7004;133.1795;359.7778;112.6493;359.2049
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_28_746.jpg;0;0;0;4.288935;117.6005;133.4172;359.8221;112.5414;359.1825
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_28_813.jpg;0;0;0;4.269634;117.4687;133.7327;359.854;112.506;359.1852
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_28_880.jpg;0;0;0;4.255355;117.3705;133.9681;359.8577;112.5034;359.2117
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_28_948.jpg;0;0;0;4.236286;117.2728;134.2025;359.8442;112.5062;359.2568
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_29_016.jpg;0;0.1986841;0;4.224598;117.1432;134.514;359.8152;112.5116;359.3409
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_29_082.jpg;0;0.396979;0;4.220317;117.0461;134.7477;359.8037;112.5136;359.4138
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_29_149.jpg;0;0.6020997;0;4.229636;116.9487;134.9823;359.8167;112.514;359.4906
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_29_217.jpg;0;0.8059062;0;4.247072;116.8179;135.2978;359.8989;112.5144;359.5971
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_29_285.jpg;-1.521519;1;0;4.272804;116.7191;135.5375;0.02384323;112.4469;359.666
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_29_352.jpg;-4.527276;1;0;4.318591;116.6212;135.7807;0.2001378;112.1172;359.6931
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_29_419.jpg;-7.57704;1;0;4.352808;116.4947;136.1102;0.4520904;111.0888;359.6509
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_29_486.jpg;-7.51247;1;0;4.397399;116.4044;136.3615;0.639414;109.9426;359.5435
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_29_553.jpg;-4.527109;1;0;4.432173;116.2869;136.6998;0.8303545;108.6293;359.4272
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_29_622.jpg;-1.49534;1;0;4.463068;116.1991;136.9532;0.8061521;107.952;359.4948
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_29_688.jpg;0;0.8997244;0;4.519268;116.1135;137.2099;0.7741462;107.6341;359.5446
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_29_756.jpg;0;0.6976335;0;4.547047;116.0012;137.5559;0.7607282;107.53;359.5666
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_29_823.jpg;0;0.4973667;0;4.566566;115.9174;137.8168;0.7509518;107.5251;359.5847
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_29_890.jpg;0;0.2951922;0;4.577738;115.8337;138.078;0.7249269;107.5381;359.6107
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_29_958.jpg;0;0.09282172;0;4.575569;115.7225;138.4252;0.643751;107.5613;359.6552
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_30_025.jpg;0;0.1055064;0;4.560081;115.6397;138.6841;0.5400204;107.5771;359.6916
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_30_093.jpg;0;0.3031855;0;4.552359;115.5297;139.0283;0.3761591;107.5963;359.7407
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_30_160.jpg;0;0.5074096;0;4.552706;115.4471;139.2868;0.2633813;107.6084;359.7774
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_30_226.jpg;0;0.7120167;0;4.56785;115.3642;139.5466;0.1806422;107.6185;359.8148
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_30_294.jpg;0;0.9045192;0;4.589451;115.2528;139.8961;0.1424991;107.63;359.868
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_30_362.jpg;0;1;0;4.618956;115.1682;140.1614;0.1783407;107.6385;359.9127
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_30_429.jpg;0;1;0;4.664254;115.0827;140.4295;0.2652707;107.648;359.9627
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_30_497.jpg;0;1;0;4.698195;114.9678;140.791;0.4392185;107.6484;0.002626051
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_30_565.jpg;0;1;0;4.732308;114.8813;141.0651;0.5965729;107.6347;-0.0004902793
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_30_631.jpg;-1.498592;1;0;4.777751;114.7941;141.3414;0.7702731;107.6026;-0.001147629
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_30_699.jpg;-4.519628;1;0;4.811636;114.679;141.7135;1.0074;107.1966;-0.001660259
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_30_766.jpg;-4.487353;1;0;4.856308;114.5946;141.9957;1.178553;106.593;-0.005488671
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_30_834.jpg;-1.486639;1;0;4.890512;114.4831;142.3752;1.392041;105.9774;359.9834
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_30_902.jpg;0;1;0;4.924779;114.3992;142.6617;1.519258;105.8012;359.9926
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_30_968.jpg;0;0.7967489;0;4.970479;114.3161;142.9486;1.535904;105.7055;-0.005349907
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_31_035.jpg;0;0.5945066;0;4.994682;114.2071;143.3317;1.443258;105.6442;-0.004661122
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_31_103.jpg;0;0.3938162;0;5.005239;114.1261;143.6191;1.340981;105.6357;-0.004445189
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_31_170.jpg;0;0.1914975;0;4.99972;114.0457;143.9057;1.205209;105.6349;-0.003971299
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_31_238.jpg;0;0;0;4.990169;113.9391;144.286;0.966808;105.6367;-0.003253514
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_31_305.jpg;0;0;0;4.974675;113.8598;144.5695;0.7429866;105.6378;-0.002601753
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_31_373.jpg;0;0.1995931;0;4.955856;113.7544;144.9458;0.4193733;105.6383;-0.001654768
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_31_440.jpg;0;0.4021052;0;4.949866;113.6755;145.228;0.1898059;105.6379;-0.000900656
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_31_507.jpg;0;0.604297;0;4.956464;113.5963;145.5112;-0.004972041;105.636;-0.0002073569
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_31_574.jpg;0;0.8069199;0;4.970989;113.4897;145.8925;359.8815;105.6333;0.001817595
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_31_642.jpg;3.021626;1;0;4.993819;113.4079;146.1814;359.8887;105.7795;0.02116847
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_31_709.jpg;6.076489;0.8983067;0;5.011184;113.3226;146.4715;359.9766;106.2393;0.09985218
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_31_776.jpg;6.05735;0.6957306;0;5.008625;113.2031;146.8566;0.1436685;107.306;0.3071642
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_31_844.jpg;3.03565;0.4942839;0;5.005184;113.1116;147.144;0.22363;107.9768;0.4408349
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_31_911.jpg;0.0284702;0.2938053;0;5.001146;113.0189;147.4301;0.269782;108.3689;0.5666699
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_31_978.jpg;0;0.09202237;0;4.996361;112.8946;147.8096;0.2597213;108.5458;0.7036358
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_32_046.jpg;0;0;0;4.984612;112.8013;148.0921;0.1919661;108.579;0.782531
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_32_114.jpg;0;0;0;4.962988;112.6771;148.4661;0.03577625;108.585;0.8523435
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_32_182.jpg;0;0;0;4.946732;112.5843;148.7454;359.9073;108.5769;0.8652307
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_32_248.jpg;0;0;0;4.924251;112.4919;149.024;359.8011;108.558;0.8277403
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_32_315.jpg;0;0;0;4.907266;112.3689;149.3942;359.6707;108.5382;0.7368943
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_32_383.jpg;0;0;0;4.890479;112.277;149.6712;359.5954;108.5219;0.6288784
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_32_450.jpg;0;0;0;4.86768;112.185;149.9469;359.5182;108.5127;0.5182369
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_32_518.jpg;0;0.1034533;0;4.851313;112.0628;150.3134;359.4268;108.4985;0.3482794
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_32_585.jpg;0;0.3056944;0;4.839299;111.971;150.588;359.381;108.4924;0.2198363
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_32_653.jpg;0;0.5088851;0;4.839242;111.8481;150.9549;359.3646;108.4916;0.06499061
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_32_720.jpg;0;0.7086789;0;4.847953;111.7553;151.2317;359.4037;108.4928;359.9606
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_32_786.jpg;0;0.9100603;0;4.874307;111.6618;151.5106;359.5005;108.4944;359.8672
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_32_855.jpg;0;1;0;4.903833;111.535;151.887;359.7561;108.5063;359.7885
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_32_922.jpg;0;1;0;4.936152;111.4391;152.1727;0.01606669;108.5102;359.7408
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_32_989.jpg;0;1;0;4.98;111.3423;152.4609;0.3130299;108.5121;359.7015
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_33_056.jpg;3.050299;1;0;5.011167;111.2102;152.8462;0.6904082;108.751;359.7553
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_33_125.jpg;6.090604;1;0;5.011471;111.1077;153.1343;0.9783687;109.2877;359.8775
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_33_192.jpg;3.084238;1;0;5.008292;111.0032;153.422;1.28154;109.9082;0.006484486
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_33_259.jpg;0.06510504;1;0;5.011928;110.8667;153.8039;1.54072;110.3499;-0.003347149
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_33_327.jpg;0;1;0;5.009238;110.7653;154.0849;1.458327;110.5399;-0.0008504204
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_33_394.jpg;0;1;0;5.009009;110.6279;154.4607;1.420884;110.5724;0.007164243
